,gene_name,gene_id,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
1,0610005C13Rik,ENSMUSG00000109644.1,2.84540742330072,5.13452222646052,3.34403340085589,3.11387737200655,4.46865981736773,10.2230984496914
2,0610006L08Rik,ENSMUSG00000108652.1,0,0,0,0,0,0
3,0610009B22Rik,ENSMUSG00000007777.9,23.5810536950187,33.1722501108793,40.4120271690209,140.581695694189,136.463343447025,146.896180281451
4,0610009E02Rik,ENSMUSG00000086714.1,1.27548677159707,1.29855259662975,2.95353668598872,2.54749859151901,3.9375413042122,1.95063226318257
5,0610009L18Rik,ENSMUSG00000043644.4,18.3506484541648,14.020099836228,8.86061005796616,8.16295588336779,10.3949342479278,8.91089447191932
6,0610009O20Rik,ENSMUSG00000024442.5,819.622658102299,919.008046388426,866.10639610513,1082.52202817286,1021.06459465122,1249.50687321437
7,0610010F05Rik,ENSMUSG00000042208.15,153.712537494989,188.022512419919,264.016929378551,678.231592232166,705.06601031288,564.984572449127
8,0610010K14Rik,ENSMUSG00000020831.18,905.069724785067,888.352879595016,901.110311529485,1345.655521125,1854.15489951467,1406.13703959198
9,0610012D04Rik,ENSMUSG00000089755.1,0,0,0,0,0,0
10,0610012G03Rik,ENSMUSG00000107002.1,254.890622033694,298.708113950973,304.674494416042,640.061940990329,625.465781638597,527.6541612157
11,0610025J13Rik,ENSMUSG00000046683.16,0,0,0,0,0,0
12,0610030E20Rik,ENSMUSG00000058706.5,590.526340742809,634.52564468963,592.788463040168,668.335969563964,876.908828463537,939.719419382492
13,0610031O16Rik,ENSMUSG00000099146.7,0.510432694662163,2.9419988833204,0,0.612089735340764,0.494986462045873,1.37213654978764
14,0610033M10Rik,ENSMUSG00000108236.1,0,0,0.659612290521659,0,0,0
15,0610037L13Rik,ENSMUSG00000028608.15,474.859138500724,480.749328758816,509.438509327014,758.108922672415,619.319297541839,558.897256129725
16,0610038B21Rik,ENSMUSG00000097882.2,5.36524924233328,5.77588635300371,4.66393085952294,26.2384044525897,19.4885457271428,13.901901832438
17,0610039K10Rik,ENSMUSG00000058812.2,31.7805494020718,30.2786209863743,37.9135910019739,9.00945703453404,12.685535992237,8.93158851474789
18,0610040B10Rik,ENSMUSG00000089889.2,14.8569161304332,11.502255848987,8.75329991408514,32.6067274438436,8.86566289537083,16.7062528439309
19,0610040F04Rik,ENSMUSG00000087341.4,2.63151938168038,0,2.68243911577719,5.56027429736646,4.13937871443242,2.6976620945585
20,0610040J01Rik,ENSMUSG00000060512.7,0.68232314231249,2.4761867869955,2.32141444323099,1.08128706664014,0,0.699473197906326
21,0610043K17Rik,ENSMUSG00000087361.7,1.6413418453071,3.40372365966229,1.67310170651384,0,1.7665379588964,0
22,1010001B22Rik,ENSMUSG00000097863.1,16.3096314659867,18.174130372168,8.39610047161694,7.44548394070596,11.6648799730091,11.0697709366524
23,1010001N08Rik,ENSMUSG00000097222.1,0,0,2.1374523527776,0,0,0.643172593074367
24,1110002E22Rik,ENSMUSG00000090066.2,0,0,0,0,4.15797369917112,0
25,1110002J07Rik,ENSMUSG00000097134.2,0.528206263154071,1.09467281972519,2.69043428005294,1.6766469702898,1.13627384710107,1.0852079578836
26,1110002L01Rik,ENSMUSG00000071456.6,62.6728593687743,32.9923557387967,41.5514712201331,293.796970880161,269.076429258489,303.414309570094
27,1110002O04Rik,ENSMUSG00000102531.1,0,0,0,0,0,0
28,1110003F10Rik,ENSMUSG00000106291.1,9.07175682036184,5.09962481444249,9.18854176644493,13.6018125899562,8.50666767177914,8.03434310197763
29,1110004E09Rik,ENSMUSG00000022972.9,108.460209167577,110.428675456721,83.5652100939721,502.906718549067,504.84457610331,432.056539743134
30,1110004F10Rik,ENSMUSG00000030663.12,868.255500127616,1006.14030756354,987.043870071644,2034.5219868656,1660.37987678095,1458.64033542804
31,1110006O24Rik,ENSMUSG00000107121.1,9.65823602850778,8.01148562070172,6.89158560064034,22.4481286792614,32.2242961685762,22.7722858726827
32,1110008E08Rik,ENSMUSG00000046119.2,0,0,0,0,0,0
33,1110008F13Rik,ENSMUSG00000027637.3,769.640990286442,889.018035384449,853.575078176201,2425.47328902737,3018.14068234675,2249.92088647448
34,1110008L16Rik,ENSMUSG00000021023.14,243.255177706971,203.982569102958,200.63869921654,667.881848851189,922.943733177439,1031.62822817088
35,1110008P14Rik,ENSMUSG00000039195.4,1382.58441633585,1571.89176630173,1502.95498952359,1198.32756633821,1033.69342979987,832.86580919015
36,1110012L19Rik,ENSMUSG00000045237.5,125.557068370601,153.21966249592,115.18793075356,256.112740840664,217.254125781691,200.990175311069
37,1110015O18Rik,ENSMUSG00000098659.7,0,0,0,0,0,0
38,1110017D15Rik,ENSMUSG00000028441.12,1.93164720570156,1.35838308172789,0,0,0,0
39,1110018N20Rik,ENSMUSG00000085151.7,2.82063411649743,1.76256665316422,2.6111688727041,0,0,1.00278466143485
40,1110019D14Rik,ENSMUSG00000097616.7,3.56029092815581,7.38313380731336,0.569502458426543,3.76136202468908,0,3.6497781279321
41,1110020A21Rik,ENSMUSG00000097047.1,22.2139428655679,21.030149754342,31.504391317213,25.5092371355243,11.4344276727206,19.8019877153763
42,1110025L11Rik,ENSMUSG00000068073.2,0,0,0,0,0,0
43,1110025M09Rik,ENSMUSG00000103520.1,20.2822956598663,13.0186641336403,11.8141467439549,6.12221691252584,1.03949342479278,3.96039754307525
44,1110028F11Rik,ENSMUSG00000085972.1,6.47206794736418,11.5598701209918,8.79640273870554,14.6338214830219,10.0009624146182,0.637822645064235
45,1110028F18Rik,ENSMUSG00000099139.1,0,0,0,0,0,0
46,1110032A03Rik,ENSMUSG00000037971.10,71.4940512913525,53.2893653046461,58.2083380347619,105.188164424175,66.9031484690377,78.9309730397004
47,1110032F04Rik,ENSMUSG00000046999.2,29.1700941393086,38.3086373720884,36.9839482309418,1004.89091817406,312.923512373682,587.738091832372
48,1110034G24Rik,ENSMUSG00000044991.10,199.056652651572,194.498720897602,245.087465389445,327.982228289155,185.463089732889,287.192786895018
49,1110035H17Rik,ENSMUSG00000099098.4,19.9304948616671,21.698705527333,28.1099439878911,5.97196972719141,6.57713576243061,7.35617262598689
50,1110036E04Rik,ENSMUSG00000097036.1,0,1.00143570258772,0.984512228662906,0,0,0
51,1110038B12Rik,ENSMUSG00000092203.7,423.829820571618,475.535629186695,497.422507335939,2793.28751934854,2389.41269277091,2226.84009015424
52,1110038F14Rik,ENSMUSG00000063236.5,445.244680914209,548.786765018068,519.822456734015,804.051154511727,713.092489407847,659.406190922029
53,1110046J04Rik,ENSMUSG00000085457.3,7.26551141216763,0.77627067558242,9.52827262856655,0.686581562949153,0.233149864000864,1.70362422779509
54,1110051M20Rik,ENSMUSG00000040591.18,170.975145664893,200.947378657188,199.340964538289,236.188540474633,333.280419696758,212.999160958291
55,1110057P08Rik,ENSMUSG00000068067.2,0,0,0,0,0,0
56,1110059E24Rik,ENSMUSG00000035171.9,260.071573432237,367.075917024099,324.432688515262,366.852207550963,252.987966666962,251.448098951274
57,1110059G10Rik,ENSMUSG00000032551.7,431.415340280263,577.901128519437,488.655407192118,760.829549362101,570.797089073979,543.247126342786
58,1110060G06Rik,ENSMUSG00000105036.1,0,0,0,0,0,0
59,1110065P20Rik,ENSMUSG00000078570.10,127.017647586816,118.935822016306,134.737425698423,404.696502102392,302.356225059703,315.684521497395
60,1190002N15Rik,ENSMUSG00000045414.7,521.54474553942,450.646066164472,406.60355043778,833.641869588935,788.97550941772,918.812229993458
61,1190005I06Rik,ENSMUSG00000043687.15,0,1.00143570258772,1.0641653215968,6.67372646332791,10.4805756898301,3.98328445113419
62,1190007I07Rik,ENSMUSG00000063320.11,65.4841613701585,89.1646463802145,93.0910513158043,523.872824591514,530.797941943308,565.700741502093
63,1190028D05Rik,ENSMUSG00000110013.1,0,0,0,1.02036948542097,0,0
64,1200007C13Rik,ENSMUSG00000087684.1,4.83685555261226,1.0505084124267,0,0,1.71098301475752,0.990981989962789
65,1300002E11Rik,ENSMUSG00000097290.8,184.086139689678,241.147416650738,232.170421152103,381.890796808649,294.294141063012,450.769876252898
66,1300017J02Rik,ENSMUSG00000033688.10,3.56683057167913,16.0830041285782,4.12557505344456,45.2330047998815,31.2104320232924,34.5608586173804
67,1500002C15Rik,ENSMUSG00000096221.3,15.3544937005494,19.1999778871225,13.5050447658796,13.8548171672074,15.5397126635195,9.42396561866116
68,1500002F19Rik,ENSMUSG00000097595.2,3.38962484514283,1.77527283754462,0,0,3.61291636961956,6.87589308360519
69,1500004A13Rik,ENSMUSG00000098912.7,395.842844069616,369.121343643522,377.764748721496,324.504297935764,404.850081056205,458.315129810619
70,1500005C15Rik,ENSMUSG00000104888.1,2.89747080855233,1.00143570258772,0.984512228662907,1.02036948542097,0,1.98019877153763
71,1500009C09Rik,ENSMUSG00000068099.4,0.975285326164312,1.01124630103055,0.994157035725919,0,0,0
72,1500009L16Rik,ENSMUSG00000087651.3,2.65710746847635,18.5308106420368,8.12556699131738,1744.6714436302,307.101830078565,1535.77271711007
73,1500011B03Rik,ENSMUSG00000072694.7,331.498719363057,300.111237191798,279.338540412515,512.680356471057,316.639778122403,374.895688515872
74,1500011K16Rik,ENSMUSG00000051319.6,153.565952853274,176.252683655438,229.391349278457,332.640452247237,419.955343616283,293.069418187569
75,1500012K07Rik,ENSMUSG00000097247.2,3.93830983686725,1.36117474138136,0,0,0.271569952846987,1.38410029270463
76,1500015A07Rik,ENSMUSG00000098702.1,54.0861217596436,56.949230867872,35.4424402318646,43.0094344842796,30.1453093189906,30.9962381485618
77,1500015L24Rik,ENSMUSG00000094732.1,0,0,0,0,0,0
78,1500015O10Rik,ENSMUSG00000026051.8,0,0,1.96902445732581,0,0,0.990099385768813
79,1500026H17Rik,ENSMUSG00000097383.1,8.692412425657,1.00143570258772,5.93545912714503,2.04073897084195,2.07898684958556,0.990099385768813
80,1500035N22Rik,ENSMUSG00000059631.6,0,0,0,0,0,1.98019877153763
81,1520401A03Rik,ENSMUSG00000043747.12,0,0,0,0,1.26462548306769,0
82,1600002D24Rik,ENSMUSG00000086899.7,0,0,0,0,0,0
83,1600002H07Rik,ENSMUSG00000024118.13,86.9684732993043,97.4867000274355,71.8794387355418,207.351053161095,250.406093482053,260.162016713854
84,1600002K03Rik,ENSMUSG00000035595.6,104.308949107884,117.167977202763,132.909150869492,182.646137890354,145.529079470989,151.485206022628
85,1600010M07Rik,ENSMUSG00000101585.6,36.834002103836,58.9127015916552,50.1075020302577,18.0983694233824,6.51299827763425,22.153814025246
86,1600012H06Rik,ENSMUSG00000050088.9,233.894729192034,266.223817061562,227.664761928742,234.098691997732,196.886867833419,237.970817168005
87,1600012P17Rik,ENSMUSG00000047661.9,3.78353420396048,0.573977536918135,0,3.99721319438937,0,0
