,gene_name,gene_id,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
1,0610005C13Rik,ENSMUSG00000109644.1,0.336785014262482,0.588168026651794,0.381836295085837,0.32428561847847,0.461190828580441,1.08718399107339
2,0610006L08Rik,ENSMUSG00000108652.1,0,0,0,0,0,0
3,0610009B22Rik,ENSMUSG00000007777.9,2.0158950219591,2.74455988868159,3.33283369901854,10.5742936699369,10.172220877624,11.283073451742
4,0610009E02Rik,ENSMUSG00000086714.1,0.177697731374094,0.175088872077427,0.396959862495651,0.312275391771377,0.478328343618583,0.244170692392396
5,0610009L18Rik,ENSMUSG00000043644.4,2.44091368457314,1.80486693363492,1.13700646329112,0.955358431699341,1.20564048304898,1.06496298778723
6,0610009O20Rik,ENSMUSG00000024442.5,20.7661343344498,22.5348199614961,21.1695317295836,24.1321674786345,22.557449284948,28.4441237772778
7,0610010F05Rik,ENSMUSG00000042208.15,2.95250417894203,3.49529757814972,4.89228002288242,11.4624414229343,11.8088084169372,9.75057046468905
8,0610010K14Rik,ENSMUSG00000020831.18,109.919438985004,104.416962499808,105.576856567073,143.79515321036,196.351194445993,153.437785137323
9,0610012D04Rik,ENSMUSG00000089755.1,0,0,0,0,0,0
10,0610012G03Rik,ENSMUSG00000107002.1,11.4284178796081,12.9620099355647,13.1785204944128,25.2506256754678,24.4529285472113,21.256601427326
11,0610025J13Rik,ENSMUSG00000046683.16,0,0,0,0,0,0
12,0610030E20Rik,ENSMUSG00000058706.5,7.48764211982545,7.78660346757592,7.25109924676714,7.45621675148772,9.69516748033834,10.7057281976907
13,0610031O16Rik,ENSMUSG00000099146.7,0.0507402340264354,0.283041137282709,0,0.0535361286450042,0.0429044532187522,0.122552879961768
14,0610033M10Rik,ENSMUSG00000108236.1,0,0,0.0587600239426933,0,0,0
15,0610037L13Rik,ENSMUSG00000028608.15,41.7117087845644,40.8700287771308,43.1701198918045,58.5925871219643,47.4354323152073,44.1100313123231
16,0610038B21Rik,ENSMUSG00000097882.2,0.213108348026138,0.222035427732822,0.178714984003552,0.91699267743624,0.674970919490763,0.496131709480035
17,0610039K10Rik,ENSMUSG00000058812.2,2.35941965855624,2.17556949194984,2.71542002242687,0.588518739577579,0.82119762318228,0.595778335206944
18,0610040B10Rik,ENSMUSG00000089889.2,2.06982961358939,1.55089367051595,1.17645693949295,3.996971233196,1.07699133042413,2.09120775923681
19,0610040F04Rik,ENSMUSG00000087341.4,0.156397215487524,0,0.153797975710876,0.290761261821539,0.214512534722836,0.144052964531606
20,0610040J01Rik,ENSMUSG00000060512.7,0.0596539959570986,0.209520207884651,0.195794470923439,0.0831779729091466,0,0.0549455751944766
21,0610043K17Rik,ENSMUSG00000087361.7,0.311890400827721,0.625965410509221,0.306706945781804,0,0.292698845595705,0
22,1010001B22Rik,ENSMUSG00000097863.1,2.33630661101918,2.51960467061561,1.16027682903098,0.938418381721074,1.45700497109843,1.42474299859784
23,1010001N08Rik,ENSMUSG00000097222.1,0,0,0.100303027637528,0,0,0.0281098827847308
24,1110002E22Rik,ENSMUSG00000090066.2,0,0,0,0,0.0212269546376261,0
25,1110002J07Rik,ENSMUSG00000097134.2,0.0265966254342342,0.0533458206985691,0.130690398079439,0.0742818145100628,0.0498885717123714,0.0490962325621973
26,1110002L01Rik,ENSMUSG00000071456.6,2.83162465914398,1.44265530905234,1.81109355185539,11.6794226567198,10.6005134455381,12.31698585266
27,1110002O04Rik,ENSMUSG00000102531.1,0,0,0,0,0,0
28,1110003F10Rik,ENSMUSG00000106291.1,0.89226398024256,0.485437433062623,0.871860209552637,1.17710887171519,0.729552411017995,0.710010126071246
29,1110004E09Rik,ENSMUSG00000022972.9,15.2243115480046,15.0017582828134,11.3159504422223,62.111575773401,61.7902551768826,54.4904024270155
30,1110004F10Rik,ENSMUSG00000030663.12,57.5400540651413,64.5318842082296,63.10408596998,118.632312149773,95.9456418993321,86.8526649007206
31,1110006O24Rik,ENSMUSG00000107121.1,0.948278371585162,0.76127955021508,0.652762937331748,1.93926008543539,2.75877664135284,2.00889327514639
32,1110008E08Rik,ENSMUSG00000046119.2,0,0,0,0,0,0
33,1110008F13Rik,ENSMUSG00000027637.3,50.8239159154075,56.817691072285,54.3775908892515,140.927035113689,173.785878022649,133.49327524583
34,1110008L16Rik,ENSMUSG00000021023.14,6.77794457552961,5.50075184330423,5.39322980683695,16.3739494656707,22.423645266738,25.8268443025798
35,1110008P14Rik,ENSMUSG00000039195.4,53.2689274317036,58.6135478036257,55.863298031415,40.6233495380038,34.7271481472051,28.8316525596025
36,1110012L19Rik,ENSMUSG00000045237.5,7.83733532359267,9.25624494456344,6.93637462521731,14.0661851773386,11.8247063242502,11.2723456658894
37,1110015O18Rik,ENSMUSG00000098659.7,0,0,0,0,0,0
38,1110017D15Rik,ENSMUSG00000028441.12,0.157538801002031,0.107219817839698,0,0,0,0
39,1110018N20Rik,ENSMUSG00000085151.7,0.197714595364767,0.119572304787441,0.176573383096411,0,0,0.0631555999682702
40,1110019D14Rik,ENSMUSG00000097616.7,0.264495290898018,0.530843215774977,0.0408156166309631,0.245864302275566,0,0.243618984134334
41,1110020A21Rik,ENSMUSG00000097047.1,1.89757172002064,1.73863328469419,2.59622270924781,1.91729043058927,0.851690983438268,1.51982485514997
42,1110025L11Rik,ENSMUSG00000068073.2,0,0,0,0,0,0
43,1110025M09Rik,ENSMUSG00000103520.1,1.72728327165718,1.07301540261832,0.970615273541196,0.458746807904409,0.0771903967805747,0.303038248557342
44,1110028F11Rik,ENSMUSG00000085972.1,0.879734337117322,1.52073837551861,1.15348481783157,1.75018562655851,1.18534654824503,0.0778969792529844
45,1110028F18Rik,ENSMUSG00000099139.1,0,0,0,0,0,0
46,1110032A03Rik,ENSMUSG00000037971.10,6.10253886257581,4.40224561366005,4.79318452037048,7.89996937332441,4.97946026815822,6.05341306924282
47,1110032F04Rik,ENSMUSG00000046999.2,0.685004912124069,0.870654071140858,0.837852230144648,20.7631222562583,6.40750745824285,12.4008627497823
48,1110034G24Rik,ENSMUSG00000044991.10,12.6802378653535,11.9911415270697,15.0615652170652,18.3831063922573,10.3015663344152,16.4375254741085
49,1110035H17Rik,ENSMUSG00000099098.4,1.07371648960281,1.1313538062112,1.46093139934607,0.283078589587242,0.308960825066084,0.35607022586545
50,1110036E04Rik,ENSMUSG00000097036.1,0,0.0936782145485252,0.0917998297928236,0,0,0
51,1110038B12Rik,ENSMUSG00000092203.7,51.0297953796362,55.4125905230886,57.7771414657632,295.914224661311,250.852568368399,240.898200063699
52,1110038F14Rik,ENSMUSG00000063236.5,30.6710174318289,36.58694499255,34.5448079599175,48.7338820214571,42.8321992572221,40.8126382989237
53,1110046J04Rik,ENSMUSG00000085457.3,0.702244987525297,0.0726153967818709,0.888453977570168,0.0583891940212054,0.0196495538564443,0.147947787044264
54,1110051M20Rik,ENSMUSG00000040591.18,5.37219196442213,6.11074218767397,6.04245463013335,6.52973035933173,9.13110651717337,6.01324142007032
55,1110057P08Rik,ENSMUSG00000068067.2,0,0,0,0,0,0
56,1110059E24Rik,ENSMUSG00000035171.9,33.7889523759593,46.1562810824974,40.6634993236845,41.9363726859756,28.6600388689595,29.3523180886985
57,1110059G10Rik,ENSMUSG00000032551.7,13.0773740392861,16.9539766214482,14.2897941637465,20.2922506580414,15.0869614469183,14.7956689906317
58,1110060G06Rik,ENSMUSG00000105036.1,0,0,0,0,0,0
59,1110065P20Rik,ENSMUSG00000078570.10,12.6039295633609,11.4221446635262,12.8981804948484,35.333709797678,26.161093065555,28.1453982160209
60,1190002N15Rik,ENSMUSG00000045414.7,7.76774226748219,6.49578875075217,5.8421499784495,10.9244765480309,10.2461763046215,12.2953871299491
61,1190005I06Rik,ENSMUSG00000043687.15,0,0.162113796434274,0.171716186473308,0.982177808416981,1.52856544653637,0.598628457529684
62,1190007I07Rik,ENSMUSG00000063320.11,9.45312938586303,12.4573337257417,12.9641954375631,66.5400445554162,66.813409033206,73.3733397196113
63,1190028D05Rik,ENSMUSG00000110013.1,0,0,0,0.0889296412486089,0,0
64,1200007C13Rik,ENSMUSG00000087684.1,0.119777245009446,0.0251769902593786,0,0,0.0369446850888187,0.0220490138695034
65,1300002E11Rik,ENSMUSG00000097290.8,18.1060223460056,22.9550186902161,22.0296274624121,33.0490544533588,25.2393779144879,39.8353882333779
66,1300017J02Rik,ENSMUSG00000033688.10,0.181150731607851,0.790529099286071,0.202134482362865,2.02130074187056,1.38214135376538,1.57708224519693
67,1500002C15Rik,ENSMUSG00000096221.3,0.443880733602199,0.537185892234355,0.376638858573925,0.352411018327202,0.391713778202536,0.244780430732018
68,1500002F19Rik,ENSMUSG00000097595.2,0.473414919112054,0.23996532436269,0,0,0.439990483811825,0.862842697593607
69,1500004A13Rik,ENSMUSG00000098912.7,15.1467772836386,13.669721762375,13.9449567874136,10.9253605821559,13.507865912155,15.757011166339
70,1500005C15Rik,ENSMUSG00000104888.1,0.073745384068149,0.0246678851977438,0.0241732581413449,0.0228502586169546,0,0.0452831642491153
71,1500009C09Rik,ENSMUSG00000068099.4,0.040660918872039,0.0408033217852657,0.0399851557047868,0,0,0
72,1500009L16Rik,ENSMUSG00000087651.3,0.244149499290479,1.64791274109399,0.720275587605232,141.051677455883,24.6050465687613,126.790254353089
73,1500011B03Rik,ENSMUSG00000072694.7,24.4644959695329,21.4353090923934,19.8876550958353,33.2903974405748,20.3758136072184,24.8586231489297
74,1500011K16Rik,ENSMUSG00000051319.6,14.274824052526,15.8564016798542,20.5707991306468,27.2062555050486,34.0387815580283,24.4770195307281
75,1500012K07Rik,ENSMUSG00000097247.2,0.39289106317861,0.131422349536523,0,0,0.0236232179051997,0.124062931148012
76,1500015A07Rik,ENSMUSG00000098702.1,4.37278466457158,4.45608214629661,2.76435724794367,3.0595240173857,2.1251376387173,2.25161143629682
77,1500015L24Rik,ENSMUSG00000094732.1,0,0,0,0,0,0
78,1500015O10Rik,ENSMUSG00000026051.8,0,0,0.15095391641608,0,0,0.0706945558512149
79,1500026H17Rik,ENSMUSG00000097383.1,0.171716178956422,0.0191463960428032,0.113115862952752,0.035471228899728,0.0358111034569003,0.0175736466631556
80,1500035N22Rik,ENSMUSG00000059631.6,0,0,0,0,0,0.149244062352565
81,1520401A03Rik,ENSMUSG00000043747.12,0,0,0,0,0.0205757416855169,0
82,1600002D24Rik,ENSMUSG00000086899.7,0,0,0,0,0,0
83,1600002H07Rik,ENSMUSG00000024118.13,2.91021932316679,3.15720163318124,2.32042135365534,6.10503283522155,7.30640657885998,7.82203889818113
84,1600002K03Rik,ENSMUSG00000035595.6,12.1656790168374,13.2256428748613,14.9543647572735,18.7431750770241,14.7999291029812,15.8743961018806
85,1600010M07Rik,ENSMUSG00000101585.6,4.7142754866616,7.2973985063475,6.18681463512259,2.03809011531674,0.726845458818761,2.54757372954742
86,1600012H06Rik,ENSMUSG00000050088.9,5.66399860508684,6.23939792369451,5.31859376935439,4.98792109367867,4.15733021467526,5.17772060360642
87,1600012P17Rik,ENSMUSG00000047661.9,0.162033151180768,0.0237899859442213,0,0.150619572565211,0,0
88,1600014C10Rik,ENSMUSG00000054676.15,18.1678424470402,15.3196217558844,14.2276099071201,11.1862286713107,18.0073983918325,12.4783314195862
89,1600014C23Rik,ENSMUSG00000094690.1,0,0,0,0,0,0
90,1600015I10Rik,ENSMUSG00000029813.8,0,0,0,0,0,0
91,1600017P15Rik,ENSMUSG00000102505.1,0.0780854404387782,0,0.0767877013317685,0,0,0
92,1600019K03Rik,ENSMUSG00000099429.1,0,0,0,0,0,0
93,1600020E01Rik,ENSMUSG00000097048.7,21.6749092993864,23.1391204872977,20.5507993309203,10.5722270320619,10.137401565073,9.7302406412588
94,1600023N17Rik,ENSMUSG00000104986.1,0,0,0,0.186223951723572,0.125338862099151,0
95,1600025M17Rik,ENSMUSG00000085114.1,0.256623910259941,0,0,0.206447282656904,0,0.212840568579889
96,1600027J07Rik,ENSMUSG00000110340.1,0,0,0,0,0,0
97,1700001C02Rik,ENSMUSG00000029182.10,0,0.101778210543323,0,0.108798953718472,0,0
98,1700001C19Rik,ENSMUSG00000047150.8,0.0758356139749764,0.130472308455536,0,0,0,0.034924998428253
99,1700001D01Rik,ENSMUSG00000099419.1,0,0,0.144973501694678,0,0,0
100,1700001F09Rik,ENSMUSG00000095384.1,0,0,0,0,0,0
101,1700001G01Rik,ENSMUSG00000087170.7,0,0,0,0,0,0
102,1700001G11Rik,ENSMUSG00000085984.7,0.38540731244578,0.228464168814547,0.284251590399265,0.573764588557637,0.268868497104727,0.836164534945484
103,1700001G17Rik,ENSMUSG00000103746.1,0.32165150130072,0.0806944977780143,0.158152910939648,1.04648054739049,0.301859316173216,1.15242371625285
104,1700001J03Rik,ENSMUSG00000095040.2,0,0.0920850476344347,0,0,0,0.0845208720466055
105,1700001J04Rik,ENSMUSG00000086135.1,0,0,0,0,0,0
106,1700001K19Rik,ENSMUSG00000056508.6,0.214115235488872,0.291107569964565,0.28527043881856,0,0,0.267195014857011
107,1700001L05Rik,ENSMUSG00000075511.8,0.755554872502499,0.47060750563151,0.641858487341759,0.283636103661915,0.0954512729275344,0.400792522285517
108,1700001L19Rik,ENSMUSG00000021534.8,0,0,0,0,0,0
109,1700001N15Rik,ENSMUSG00000106210.1,0,0,0,0,0,0
110,1700001O22Rik,ENSMUSG00000044320.14,0.329676411465554,0.183795003425145,0.576350866207761,0.544807252292903,6.6003291617834,2.42924347519694
111,1700001P01Rik,ENSMUSG00000018543.8,1.77740835483468,1.27402371785994,1.2484776851824,0.944118920738172,0.714873886419628,0.35081133715344
112,1700003C15Rik,ENSMUSG00000099391.2,0.105282027986723,0,0.103836206693253,0,0,0.0484861197691747
113,1700003D09Rik,ENSMUSG00000085944.1,0,0,0,0,0,0.0417632544230286
114,1700003E16Rik,ENSMUSG00000030030.5,0.144193050088711,0.118936865478413,0.0582760039761143,0,0.135320417659158,0.0272917478107655
115,1700003E24Rik,ENSMUSG00000095110.1,0,0.143243407431343,0,0,0,0
116,1700003F12Rik,ENSMUSG00000038523.10,0.641073734770642,0.428879271358793,0.420279616794076,0,0.100271089679321,0.0984124213136714
117,1700003G13Rik,ENSMUSG00000085831.7,0,0,0,0,0,0
118,1700003G18Rik,ENSMUSG00000087621.7,0,0,0,0.0499564916974257,0,0.0495002716766973
119,1700003H04Rik,ENSMUSG00000039174.14,0,0,0,0,0,0
120,1700003I16Rik,ENSMUSG00000107526.1,0.504258079862924,0.195675524823738,0.43133457082053,0.118605021881668,0.0589486615693329,0.502631056525327
121,1700003I22Rik,ENSMUSG00000100372.1,0,0,0,0,0,0
122,1700003L19Rik,ENSMUSG00000101565.1,0,0,0,0,0,0
123,1700003M07Rik,ENSMUSG00000085389.7,0,0,0.155147080760971,0,0,0
124,1700003P14Rik,ENSMUSG00000100727.6,0,0,0,0,0,0
125,1700006A11Rik,ENSMUSG00000027973.11,0,0,0,0,0,0
126,1700006E09Rik,ENSMUSG00000010841.13,0.131924301572606,0,0.129731788802572,0,0,0
127,1700006F04Rik,ENSMUSG00000100274.1,0,0,0,0,0,0
128,1700006H21Rik,ENSMUSG00000102000.6,0,0,0,0,0,0
129,1700006J14Rik,ENSMUSG00000034764.15,0,0.25414879890089,0.0231963286083616,74.1642455662063,0.0573464329423069,5.59781981795136
130,1700006P03Rik,ENSMUSG00000102738.1,0,0,0,0,0,0
131,1700007F19Rik,ENSMUSG00000100666.1,0,0,0,0,0,0
132,1700007G11Rik,ENSMUSG00000057816.7,0.0815061017268817,0,0.0801515130215288,0,0,0
133,1700007J10Rik,ENSMUSG00000086330.7,0.265826257867195,0.667431482297415,0.29765369928876,0.645147206844976,0.575721409691049,0.135984145833518
134,1700007K09Rik,ENSMUSG00000030858.10,0.335136890330408,0,0.110312477380981,0,0,0
135,1700007K13Rik,ENSMUSG00000026831.16,0.08802127135921,0,0,0.203887470179738,0,0
136,1700007L15Rik,ENSMUSG00000097318.1,2.40700547255892,1.20771765075943,2.4656273987106,3.35618482511479,3.20010150519319,2.86365512205488
137,1700007M16Rik,ENSMUSG00000086613.1,0,0.211166567387791,0,0.212526769763625,0.121081767482748,0.210585901539848
138,1700007P06Rik,ENSMUSG00000089730.2,0.0864696143320444,0,0.0850325346478398,0,0.179354416571303,0
139,1700008A23Rik,ENSMUSG00000103452.1,0,0,0,0,0,0
140,1700008B11Rik,ENSMUSG00000104872.1,1.73654839265458,1.36920939792994,1.09779934386728,0.115301879687852,0.116406667328867,0.228497805808754
141,1700008H02Rik,ENSMUSG00000106860.1,0.190850505234203,0.192918082968192,0.235560831124005,0.0497948268271414,0,0
142,1700008J07Rik,ENSMUSG00000101225.1,1.31006764432581,0.944636961717222,1.03033194032965,2.11039053796194,2.06203810796408,2.00100308649355
143,1700008K24Rik,ENSMUSG00000101012.6,0,0.112103536250616,0.0949199723201943,0.207686615586813,0,0
144,1700008N11Rik,ENSMUSG00000109657.1,0,0,0,0,0,0
145,1700008O03Rik,ENSMUSG00000008028.15,0,0.0801430414182804,0.0854433198393753,0.0793802206799915,0.751507320075455,0.382383035969109
146,1700008P02Rik,ENSMUSG00000069118.3,0.0923921906561571,0,0,0,0,0
147,1700009C05Rik,ENSMUSG00000101404.1,0,0,0,0,0,0
148,1700009J07Rik,ENSMUSG00000096573.2,0.347309968677935,0.075941103806725,0,0,0,0
149,1700009N14Rik,ENSMUSG00000028287.4,0.0509509342239809,0.0511293748905076,0,0.0947239238228809,0.0956315397319301,0
150,1700010B08Rik,ENSMUSG00000057047.5,0.0770814847759939,0.15470288002585,0.227401292658223,0,0.217015286948816,0
151,1700010B13Rik,ENSMUSG00000099958.1,0.0352660387864024,0.0353895477183317,0,0.0327819069700754,0.033096013260168,0.129930124871645
152,1700010D01Rik,ENSMUSG00000071721.5,0,0,0,0,0,0
153,1700010H22Rik,ENSMUSG00000067101.5,0,0,0,0,0,0
154,1700010I02Rik,ENSMUSG00000100010.5,0,0,0,0,0,0
155,1700010I14Rik,ENSMUSG00000023873.12,2.16277430499312,1.48297983719047,1.30782480709948,2.10848365547733,0.741814488335159,1.13957822896977
156,1700010J16Rik,ENSMUSG00000100314.6,0,0,0,0,0,0
157,1700010K23Rik,ENSMUSG00000092599.1,0,0,0,0,0,0
158,1700010K24Rik,ENSMUSG00000085102.1,0,0,0,0,0,0
159,1700010L04Rik,ENSMUSG00000030636.15,0,0,0,0.208377326034232,0,0
160,1700011B04Rik,ENSMUSG00000102099.2,0.0930293781779237,0.186710372444992,0.123683686760494,0,0.118034732606193,0
161,1700011C11Rik,ENSMUSG00000108800.1,0,0,0,0,0,0
162,1700011D18Rik,ENSMUSG00000108791.1,0,0,0,0,0,0.637121627736636
163,1700011H14Rik,ENSMUSG00000021850.13,0,0.0916176108444122,0,0,0,0
164,1700011I03Rik,ENSMUSG00000058925.11,0.342584376782195,0.085939983348611,0,0.0796070797450776,0.0803714857365416,0.0788861472434985
165,1700011L03Rik,ENSMUSG00000109759.1,0,0,0.129731788802572,0.122631583531089,0,0
166,1700011L22Rik,ENSMUSG00000031682.5,0,0,0,0.0655638139401509,0,0
167,1700011M02Rik,ENSMUSG00000079476.1,0,0,0,0,0,0
168,1700012A03Rik,ENSMUSG00000029766.7,0,0,0,0,0,0
169,1700012B07Rik,ENSMUSG00000020617.13,0.140879998285106,0,0,0.278646209245641,0,0
170,1700012B09Rik,ENSMUSG00000031927.9,0.122074749645239,0,0,0,0,0
171,1700012C08Rik,ENSMUSG00000086482.1,0,0,0,0,0,0
172,1700012C14Rik,ENSMUSG00000085470.1,0,0,0,0,0,0
173,1700012D14Rik,ENSMUSG00000110424.1,3.46472258537601,2.85372423149251,2.43551732456116,1.37823650794312,1.1788633498253,1.0606928876831
174,1700012D16Rik,ENSMUSG00000105023.1,0,0,0,0,0,0
175,1700012E03Rik,ENSMUSG00000101275.1,0,0,0,0,0,0
176,1700012I11Rik,ENSMUSG00000102069.1,0,0,0,0,0.0602820241524488,0.0591646104326239
177,1700012J15Rik,ENSMUSG00000107394.1,0,0,0,0,0,0
178,1700012J22Rik,ENSMUSG00000103545.1,0,0,0,0,0,0
179,1700012P22Rik,ENSMUSG00000028589.2,0,0.0698658167858678,0,0,0,0
180,1700013A02Rik,ENSMUSG00000106899.1,0,0,0,0,0,0
181,1700013D24Rik,ENSMUSG00000079346.3,0,0,0,0,0,0
182,1700013F07Rik,ENSMUSG00000027886.7,0.116790128448476,0,0,0.108563458147652,0,0
183,1700013G24Rik,ENSMUSG00000041399.3,0.127107277604701,0,0.0624974106245607,0,0,0.0585374237495925
184,1700013H16Rik,ENSMUSG00000054727.2,0,0,0,0,0,0
185,1700013M08Rik,ENSMUSG00000106586.1,0,0,0,0,0,0
186,1700013N06Rik,ENSMUSG00000085801.1,0,0,0,0,0,0
187,1700014D04Rik,ENSMUSG00000051054.4,0.271595835620113,0.0908490067265899,0.0350001989579499,0.0165423211293586,0,0
188,1700014F14Rik,ENSMUSG00000105903.1,0,0,0,0,0,0
189,1700014L14Rik,ENSMUSG00000110056.1,0,0,0,0,0,0
190,1700015C17Rik,ENSMUSG00000104908.1,0,0,0,0,0,0
191,1700015F17Rik,ENSMUSG00000079666.8,0,0.105960876730034,0,0,0.0990937383327926,0.540197284157704
192,1700015G11Rik,ENSMUSG00000094445.7,0,0,0,0,0,0
193,1700015I17Rik,ENSMUSG00000110335.1,0.334284406170511,0.221489906810753,0.28935953863621,0.279538117477406,0.291240062393266,0.168183763990307
194,1700015O11Rik,ENSMUSG00000097671.2,0,0,0.221546144552201,0,0,0
195,1700016A09Rik,ENSMUSG00000102737.1,0,0.323815826617444,0.488329464726046,0.771085723824832,0.333517894859205,0.518668153328984
196,1700016B01Rik,ENSMUSG00000104538.1,0,0,0,0,0,0
197,1700016B15Rik,ENSMUSG00000108979.1,0,0,0,0,0,0.124526833597579
198,1700016C15Rik,ENSMUSG00000015962.5,0.0948278371585162,0,0,0,0,0.0873431858759298
199,1700016D06Rik,ENSMUSG00000031509.10,0.152201933409036,0.112276203920901,0.113985791029708,0.290367834345146,0.103211428239487,0.0579990540833573
200,1700016D08Rik,ENSMUSG00000103481.1,0,0,0,0,0.456469688359093,0
201,1700016F12Rik,ENSMUSG00000104955.1,0,0,0,0,0,0
202,1700016G14Rik,ENSMUSG00000085861.1,0.812606014204755,0.244635578354131,0.399550464007922,0,0,0
203,1700016G22Rik,ENSMUSG00000100625.7,0,0,0,0,0,0
204,1700016H13Rik,ENSMUSG00000029320.11,0,0,0.114354098319509,0.167746881820118,0.284021075333653,0.249322438612395
205,1700016K19Rik,ENSMUSG00000053783.5,0.523129190307992,0.59995576741327,0.587925779725785,0.069468584022459,0,0
206,1700016L21Rik,ENSMUSG00000101483.1,0,0,0,0,0,0
207,1700016P03Rik,ENSMUSG00000085609.1,4.69630014811229,4.56329607469998,3.78643468536666,0,0.56015984678617,0.35435315103137
208,1700016P04Rik,ENSMUSG00000101894.1,0,0,0,0,0,0
209,1700017B05Rik,ENSMUSG00000032300.7,81.1653044255523,85.8477994473654,76.1269974638218,37.6919976374968,43.4030779827181,47.0219955842205
210,1700017D01Rik,ENSMUSG00000024729.7,0,0,0,0,0,0
211,1700017G19Rik,ENSMUSG00000037884.6,0,0,0,0.0224112232637245,0,0
212,1700017I07Rik,ENSMUSG00000098727.1,0,0,0,0,0,0
213,1700017J07Rik,ENSMUSG00000086348.1,0,0,0,0,0,0
214,1700017L05Rik,ENSMUSG00000107232.1,0,0,0,0,0,0
215,1700017M07Rik,ENSMUSG00000105651.1,0.0728165173322479,0.146143071549386,0,0.0676873382782934,0.0683358978246383,0.134138388025382
